DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV,MAPPED_TRAIT,MAPPED_TRAIT_URI,STUDY ACCESSION,GENOTYPING TECHNOLOGY
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,3q22.2,3,134501479,CEP63,CEP63,,,ENSG00000182923,,,rs142076474-A,rs142076474,0,142076474,intron_variant,0,0.994,4E-06,5.3979400086720400,(liability model),0.58,[0.34-0.82] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,9q31.3,9,111149099,Intergenic,RNY4P18 - NA,ENSG00000212409,,,51686,,rs181299481-A,rs181299481,0,181299481,intron_variant,1,0.994,4E-06,5.3979400086720400,(liability model),0.58,[0.33-0.83] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,19q13.33,19,47635083,GLTSCR1,BICRA,,,ENSG00000063169,,,rs191404864-A,rs191404864,0,191404864,intron_variant,0,0.006,5E-06,5.301029995663980,(liability model),0.53,[0.29-0.77] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,1p36.33,1,1950293,Intergenic,CFAP74,,,ENSG00000142609,,,rs145840463-A,rs145840463,0,145840463,intron_variant,0,0.036,6E-06,5.221848749616360,(liability model),0.21,[0.11-0.31] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,4q25,4,109373310,Intergenic,SEC24B-AS1,,,ENSG00000247950,,,rs183256737-A,rs183256737,0,183256737,intron_variant,0,0.993,2E-06,5.698970004336020,(liability model),0.46,[0.26-0.66] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,5p15.2,5,11930025,Intergenic,CTNND2 - ADGRV1,ENSG00000169862,ENSG00000164199,,25579,78599319,rs10060040-A,rs10060040,0,10060040,intergenic_variant,1,0.053,8E-06,5.096910013008060,(liability model),0.17,[0.092-0.248] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,2q31.2,2,179270456,Intergenic,SESTD1 - NA,ENSG00000187231,,,5624,,rs62179067-T,rs62179067,0,62179067,intergenic_variant,1,0.941,8E-07,6.096910013008060,(liability model),0.16,[0.1-0.22] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,1p36.13,1,19693032,TMCO4,TMCO4,,,ENSG00000162542,,,rs115078773-A,rs115078773,0,115078773,intron_variant,0,0.992,7E-06,5.154901959985740,(liability model),0.44,[0.24-0.64] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,3p14.3,3,57830215,SLMAP,SLMAP,,,ENSG00000163681,,,rs115317194-T,rs115317194,0,115317194,intron_variant,0,0.067,2E-06,5.698970004336020,(liability model),0.15,[0.091-0.209] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,13q33.1,13,103011595,SLC10A2,NA - SLC10A2,,ENSG00000125255,,,32403,rs16961023-C,rs16961023,0,16961023,intergenic_variant,1,0.985,5E-08,7.301029995663980,(liability model),0.41,[0.27-0.55] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,4p16.3,4,4148701,Intergenic,UNC93B4,,,ENSG00000250381,,,rs7698880-C,rs7698880,0,7698880,intron_variant,0,0.124,2E-06,5.698970004336020,(liability model),0.14,[0.081-0.199] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,16q22.1,16,68759780,CDH1,CDH1,,,ENSG00000039068,,,rs76816469-T,rs76816469,0,76816469,intron_variant,0,0.101,1E-06,6,(liability model),0.12,[0.061-0.179] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,5q13.3,5,76567335,IQGAP2,IQGAP2,,,ENSG00000145703,,,rs61233297-A,rs61233297,0,61233297,intron_variant,0,0.094,8E-06,5.096910013008060,(liability model),0.11,[0.051-0.169] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,12p12.1,12,25965239,Intergenic,RASSF8,,,ENSG00000123094,,,rs853656-T,rs853656,0,853656,intron_variant,0,0.167,4E-06,5.3979400086720400,(liability model),0.09,[0.051-0.129] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,8p22,8,13182155,DLC1,DLC1,,,ENSG00000164741,,,rs181990369-A,rs181990369,0,181990369,intron_variant,0,0.988,4E-06,5.3979400086720400,(liability model),0.37,[0.21-0.53] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,17q25.1,17,75453551,Intergenic,TMEM94,,,ENSG00000177728,,,rs181228315-A,rs181228315,0,181228315,intron_variant,0,0.986,2E-06,5.698970004336020,(liability model),0.35,[0.21-0.49] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,10q23.31,10,88850285,ANKRD22,ANKRD22,,,ENSG00000152766,,,rs147285445-T,rs147285445,0,147285445,intron_variant,0,0.998,4E-06,5.3979400086720400,(liability model),1.03,[0.6-1.46] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,1p31.1,1,81589710,Intergenic,ADGRL2,,,ENSG00000117114,,,rs186891871-C,rs186891871,0,186891871,intron_variant,0,0.998,9E-06,5.045757490560680,(liability model),0.98,[0.55-1.41] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,1q21.1,1,147483513,Intergenic,LINC00624,,,ENSG00000278811,,,rs141976661-A,rs141976661,0,141976661,intron_variant,0,0.997,5E-07,6.301029995663980,(liability model),0.88,[0.55-1.21] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,9q21.31,9,80903300,Intergenic,,,,,,,rs139638356-T,rs139638356,0,139638356,intergenic_variant,1,0.996,2E-06,5.698970004336020,(liability model),0.83,[0.48-1.18] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,11q23.3,11,116082456,Intergenic,,,,,,,rs77544685-T,rs77544685,0,77544685,regulatory_region_variant,1,0.013,5E-06,5.301029995663980,(liability model),0.33,[0.19-0.47] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,1q24.2,1,168874774,Intergenic,LINC00626 - SUMO1P2,ENSG00000225826,ENSG00000229612,,81888,23362,rs144167489-T,rs144167489,0,144167489,intron_variant,1,0.017,2E-06,5.698970004336020,(liability model),0.32,[0.18-0.46] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,2q14.3,2,123951121,Intergenic,RN7SKP102 - CNTNAP5,ENSG00000223118,ENSG00000155052,,81551,74166,rs138449900-C,rs138449900,0,138449900,intergenic_variant,1,0.996,3E-06,5.522878745280340,(liability model),0.66,[0.39-0.93] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,7p22.1,7,6830481,Intergenic,CCZ1B - OR7E39P,ENSG00000146574,ENSG00000273252,,3711,4939,rs146997164-C,rs146997164,0,146997164,intergenic_variant,1,0.97,9E-06,5.045757490560680,(liability model),0.26,[0.14-0.38] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,15q26.3,15,101501820,Intergenic,PCSK6,,,ENSG00000140479,,,rs146322114-A,rs146322114,0,146322114,intron_variant,0,0.029,2E-06,5.698970004336020,(liability model),0.25,[0.15-0.35] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,6q16.3,6,103817252,Intergenic,,,,,,,rs12661302-C,rs12661302,0,12661302,intergenic_variant,1,0.977,3E-06,5.522878745280340,(liability model),0.25,[0.15-0.35] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,17q12,17,38287606,Intergenic,NPEPPSP1 - MRPL45,ENSG00000274487,ENSG00000277936,,30414,9417,rs186588455-A,rs186588455,0,186588455,intergenic_variant,1,0.964,6E-06,5.221848749616360,(liability model),0.22,[0.12-0.32] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,18q22.1,18,65993723,Intergenic,NA - PRPF19P1,,ENSG00000264685,,,75027,rs115443594-T,rs115443594,0,115443594,intergenic_variant,1,0.966,4E-06,5.3979400086720400,(liability model),0.22,[0.12-0.32] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,12q15,12,69160349,Intergenic,NA - CPSF6,,ENSG00000111605,,,79220,rs114179644-T,rs114179644,0,114179644,intergenic_variant,1,0.969,8E-06,5.096910013008060,(liability model),0.21,[0.11-0.31] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,7p12.1,7,51510325,COBL,NA - ROBO2P1,,ENSG00000229478,,,89961,rs112404845-A,rs112404845,0,112404845,intron_variant,1,0.991,4E-08,7.3979400086720400,(liability model),0.47,[0.29-0.65] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,5q22.3,5,115357977,Intergenic,CCDC112 - CTNNA1P1,ENSG00000164221,ENSG00000249026,,61284,31666,rs10075047-A,rs10075047,0,10075047,intergenic_variant,1,0.032,5E-06,5.301029995663980,(liability model),0.21,[0.11-0.31] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
2017-03-24,27770636,Mez J,2016-10-20,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/27770636,"Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.",Late-onset Alzheimer's disease,"1,825 African American ancestry cases, 3,784 African American ancestry controls",,11q22.3,11,104874043,Intergenic,NA - CASP12,,ENSG00000204403,,,11675,rs79930850-A,rs79930850,0,79930850,intergenic_variant,1,0.99,3E-06,5.522878745280340,(liability model),0.45,[0.25-0.65] unit decrease,NR [19725427] (imputed),N,late-onset Alzheimers disease,http://www.ebi.ac.uk/efo/EFO_1001870,GCST003815,Genome-wide genotyping array
